clean_sentence
મહત્વની વાત એ છે કે આ મામલો કરોડ રૂપિયા સાથે સંબંધિત છે.
કોર્ટમાં હાજર ન રહેવા બદલ તેને ભાગેડુ પણ જાહેર કરવામાં આવ્યો છે.
ચંડીગઢના મણિમાજરા પોલીસ સ્ટેશનની પોલીસે વીરેન્દ્ર સેહવાગના ભાઈ વિનોદની ધરપકડ કરી છે.
તેમનો કરોડ રૂપિયાનો ચેક બાઉન્સ કેસ કોર્ટમાં ચાલી રહ્યો છે.
આ મામલે તેમને કોર્ટમાં હાજર રહેવાનું હતું.
પણ તે કોર્ટમાં હાજર રહ્યા નહીં.
આ કારણે તેને ભાગેડુ જાહેર કરવામાં આવ્યો હતો.
હિન્દુસ્તાન ટાઈમ્સના અહેવાલ મુજબ, ધરપકડ બાદ તેમને કોર્ટમાં રજૂ કરવામાં આવ્યા હતા.
અહીં કોર્ટે તેમને ન્યાયિક કસ્ટડીમાં મોકલી દીધા છે.
વિનોદ સેહવાગને ક્યારે જામીન મળશે અહેવાલો અનુસાર, વિનોદ સેહવાગના વકીલે જામીન અરજી દાખલ કરી હતી.
પરંતુ હજુ સુધી જામીન મળ્યા નથી.
વિનોદની જામીન અરજી પર નિર્ણય માર્ચે આવી શકે છે.
તે હાલ પોલીસ કસ્ટડીમાં રહેશે.
વીરેન્દ્ર સેહવાગને કુલ ચાર ભાઈબહેન છે વીરેન્દ્ર સેહવાગના પરિવારમાં કુલ ચાર ભાઈબહેન છે.
સેહવાગની બહેનો તેનાથી મોટી છે.
જ્યારે વિનોદ તેનાથી નાનો ભાઇ છે.
ટીમ ઈન્ડિયા માટે વીરેન્દ્ર સેહવાગે સારું પ્રદર્શન કર્યું છે સેહવાગની ક્રિકેટ કારકિર્દી શાનદાર રહી છે.
તેમણે ભારત માટે વનડે મેચ રમી છે.
આ સમયગાળા દરમિયાન, તેણે રન બનાવ્યા છે.
તેણે વનડેમાં એક બેવડી સદી અને સદી ફટકારી છે.
તેણે આ ફોર્મેટમાં વિકેટ પણ લીધી છે.
સેહવાગે ટેસ્ટ મેચમાં રન બનાવ્યા છે.
તેણે ટીમ ઈન્ડિયા માટે બેવડી સદી અને ટેસ્ટમાં સદી ફટકારી છે.
સેહવાગે ટેસ્ટમાં વિકેટ પણ લીધી છે.
વિરાટ કોહલી પાસે સચિન તેંડુલકરનો રેકોર્ડ તોડવાની તક, રન બનાવતાની સાથે જ રચશે ઇતિહાસ
ટીમ ઈન્ડિયા આઈસીસી ચેમ્પિયન્સ ટ્રોફી ની ફાઇનલ મેચમાં ન્યુઝીલેન્ડ સામે ટકરાશે.
બંને ટીમો વચ્ચે માર્ચે દુબઈ ઇન્ટરનેશનલ ક્રિકેટ સ્ટેડિયમ ખાતે ટાઇટલ મેચ રમાશે.
ભારતીય ટીમે ગ્રુપ સ્ટેજમાં ન્યુઝીલેન્ડની ટીમને રનથી હરાવી હતી.
જોકે, આ હોવા છતાં, ટીમ ઈન્ડિયા ફાઇનલ મેચમાં ન્યુઝીલેન્ડને હળવાશથી લેવાનો બિલકુલ પ્રયાસ કરશે નહીં.
આ મેચમાં ફરી એકવાર બધાની નજર વિરાટ કોહલીના પ્રદર્શન પર રહેશે, જે અત્યાર સુધી ચેમ્પિયન્સ ટ્રોફીમાં શાનદાર ફોર્મમાં છે.
ગ્રુપ સ્ટેજ મેચમાં કોહલી ન્યુઝીલેન્ડ સામે મોટી ઇનિંગ્સ રમી શક્યો ન હતો, તેમ છતાં, વનડેમાં કિવી ટીમ સામે તેનો રેકોર્ડ ઘણો સારો જોવા મળે છે.
તે જ સમયે, વિરાટ કોહલી પાસે ફાઇનલ મેચમાં સચિન તેંડુલકરનો મોટો રેકોર્ડ તોડવાની પણ તક હશે.
રન બનાવતાની સાથે જ વિરાટ કોહલી ઇતિહાસ રચશેન્યૂઝીલેન્ડ સામે વનડેમાં ભારતીય ટીમ માટે સૌથી વધુ રન બનાવવાનો રેકોર્ડ સચિન તેંડુલકરના નામે છે, જેમણે કિવી ટીમ સામે વનડેની ઇનિંગ્સમાં બેટિંગ કરતી વખતે . ની સરેરાશથી કુલ રન બનાવ્યા છે, જેમાં સદી અને અડધી સદીનો સમાવેશ થાય છે.
વિરાટ કોહલીએ અત્યાર સુધીમાં ન્યુઝીલેન્ડ સામે વનડે રમી છે અને ઇનિંગ્સમાં બેટિંગ કરતી વખતે . ની સરેરાશથી રન બનાવ્યા છે.
આવી સ્થિતિમાં, જો કોહલી અંતિમ મેચમાં વધુ રન બનાવવામાં સફળ રહે છે, તો તે ન્યૂઝીલેન્ડ સામે વનડેમાં ભારત માટે સૌથી વધુ રન બનાવનાર ખેલાડી બની જશે.
કોહલીએ અત્યાર સુધીમાં ન્યૂઝીલેન્ડ સામે સદી અને અડધી સદી ફટકારી છે.
ન્યૂઝીલેન્ડ સામે વનડેમાં સૌથી વધુ રન બનાવનાર ભારતીય ખેલાડીઓ સચિન તેંડુલકર રનવિરાટ કોહલી રનવીરેન્દ્ર સેહવાગ રનમોહમ્મદ અઝહરુદ્દીન રનસૌરવ ગાંગુલી રન ચેમ્પિયન્સ ટ્રોફી માં અત્યાર સુધીમાં ની સરેરાશથી રન બન્યા છે ચેમ્પિયન્સ ટ્રોફી માં રમાયેલી મેચમાં વિરાટ કોહલીએ અત્યાર સુધીમાં . ની સરેરાશથી રન બનાવ્યા છે, જેમાં આ ટુર્નામેન્ટમાં સૌથી વધુ રન બનાવવાના સંદર્ભમાં તેની અને રચિન રવિન્દ્ર વચ્ચે જોરદાર જંગ જોવા મળી રહ્યો છે.
અત્યાર સુધી, રચિને સદીની ઇનિંગ્સની મદદથી કુલ રન બનાવ્યા છે.
આવી સ્થિતિમાં, બધાની નજર ફાઇનલ મેચમાં બંનેના પ્રદર્શન પર રહેશે.
હાલમાં, ઇંગ્લેન્ડના બેન ડકેટ આ યાદીમાં ટોચ પર છે જેમણે રન બનાવ્યા છે.
આ પણ વાંચો .
ચેમ્પિયન્સ ટ્રોફીની ફાઇનલ મેચ માર્ચે ભારત અને ન્યુઝીલેન્ડ વચ્ચે રમાશે.
રોહિતની કેપ્ટનશીપ હેઠળ ટીમ ઈન્ડિયાનું પ્રદર્શન ટુર્નામેન્ટમાં અદ્ભુત રહ્યું છે.
ભારતીય ટીમે અત્યાર સુધી રમાયેલી ચારેય મેચમાં વિજયનો સ્વાદ ચાખ્યો છે.
સેમિફાઇનલમાં, રોહિતની સેનાએ કાંગારૂઓને હરાવીને ફાઇનલમાં ટિકિટ બુક કરાવી.
કિંગ કોહલી બેટિંગ દ્વારા પોતાના અદ્ભુત ફોર્મમાં પાછો ફર્યો છે.
કેએલ રાહુલ, શ્રેયસ ઐયર અને હાર્દિક પંડ્યા પણ સંપૂર્ણ ફોર્મમાં જોવા મળી રહ્યા છે.
બીજી તરફ, ન્યુઝીલેન્ડે પણ દક્ષિણ આફ્રિકા સામેની સેમિફાઇનલમાં શાનદાર પ્રદર્શન કર્યું.
 ભારત અને ન્યુઝીલેન્ડ ટુર્નામેન્ટમાં પહેલા પણ એક વાર ટકરાયા છે, જ્યાં રોહિતની ટીમે કિવી ટીમને રનથી હરાવી હતી.
તમે સ્ટાર સ્પોર્ટ્સ નેટવર્ક પર ચેમ્પિયન્સ ટ્રોફીની ફાઇનલ મેચનું લાઇવ ટેલિકાસ્ટ જોઈ શકશો.
તે જ સમયે, તમે પર આ મેચનું લાઇવ સ્ટ્રીમિંગ મફતમાં માણી શકશો.
ટીમ ઈન્ડિયા આજ સુધી આઈસીસી ઇવેન્ટ્સની ફાઇનલમાં ન્યુઝીલેન્ડને હરાવી શકી નથી.
કેપ્ટન રોહિતના નેતૃત્વમાં, ભારતીય ટીમ દુબઈ ઇન્ટરનેશનલ ક્રિકેટ સ્ટેડિયમમાં ઇતિહાસ રચવાના ઇરાદા સાથે મેદાનમાં ઉતરશે.
પછી આ પહેલી વાર છે જ્યારે ભારત અને ન્યૂઝીલેન્ડ ચેમ્પિયન્સ ટ્રોફીની ફાઇનલમાં એકબીજા સામે ટકરાઇ રહ્યા છે.
બંને વચ્ચે માર્ચે દુબઈ ઈન્ટરનેશનલ ક્રિકેટ સ્ટેડિયમ ખાતે ટાઇટલ મેચ રમાશે.
નોંધનીય છે કે જ્યારે બંને ટીમો છેલ્લે ચેમ્પિયન્સ ટ્રોફીમાં એકબીજા સામે ટકરાઈ હતી, ત્યારે કિવી ટીમે ટીમ ઈન્ડિયાને હરાવીને ટાઇટલ જીત્યું હતું.
ચેમ્પિયન્સ ટ્રોફી ની સેમિફાઇનલમાં ટીમ ઇન્ડિયાએ ઓસ્ટ્રેલિયાને હરાવ્યું હતું જ્યારે ન્યૂઝીલેન્ડે દક્ષિણ આફ્રિકાને હરાવીને ફાઇનલમાં પ્રવેશ કર્યો હતો.
આ ટુર્નામેન્ટમાં ભારત અને ન્યૂઝીલેન્ડ એક જ ગ્રુપમાં હતા.
ગ્રુપ સ્ટેજ મેચમાં ટીમ ઈન્ડિયાએ ન્યૂઝીલેન્ડને રનથી હરાવ્યું હતું માં ચેમ્પિયન્સ ટ્રોફીની ફાઇનલમાં ભારત અને ન્યૂઝીલેન્ડ ટકરાયા હતા ચેમ્પિયન્સ ટ્રોફીની બીજી સીઝન માં કેન્યામાં યોજાઈ હતી, જે ન્યૂઝીલેન્ડે જીતી હતી.
કિવી ટીમ ફાઇનલમાં ભારતને હરાવીને ચેમ્પિયન બની હતી.
અહીં ભારતીય ટીમના કેપ્ટન સૌરવ ગાંગુલી હતા અને પ્લેઇંગ માં સચિન તેંડુલકર, યુવરાજ સિંહ, રાહુલ દ્રવિડ, અજિત અગરકર, અનિલ કુંબલે, ઝહીર ખાન જેવા મોટા ખેલાડીઓ હતા.
ત્યારબાદ ચેમ્પિયન્સ ટ્રોફીની ફાઇનલમાં ભારતે પ્રથમ બેટિંગ કરીને રન બનાવ્યા.
કેપ્ટન ગાંગુલીએ રનની શાનદાર ઇનિંગ રમી હતી.
સચિન તેંડુલકરે રન ફટકાર્યા હતા અને બંનેએ પ્રથમ વિકેટ માટે રનની ભાગીદારી કરી હતી જોકે, આ પછી અન્ય બેટ્સમેનો મોટી ઇનિંગ્સ રમી શક્યા નહીં.
લક્ષ્યનો પીછો કરતી વખતે ક્રિસ કેર્ન્સે રનની મેચવિનિંગ ઇનિંગ રમી હતી.
ન્યૂઝીલેન્ડે બોલ બાકી રહેતા લક્ષ્ય હાંસલ કર્યું અને વિકેટે જીત મેળવી હતી.
ટીમ ઈન્ડિયાને રનરઅપ રહીને સંતોષ માનવો પડ્યો હતો.
મહિલા પ્રીમિયર લીગની પ્રથમ સીઝનની ચેમ્પિયન મુંબઈ ઈન્ડિયન્સ સતત ત્રીજી વખત પ્લેઓફ માટે ક્વોલિફાય થવાની નજીક છે.
હરમનપ્રીત કૌરની કેપ્ટનશીપ હેઠળની મુંબઈએ તેની છઠ્ઠી મેચમાં શાનદાર વિજય નોંધાવ્યો અને આગામી રાઉન્ડમાં પહોંચવાની તેની આશા મજબૂત કરી હતી.
લખનઉમાં રમાયેલી મેચમાં મુંબઈએ હેલી મેથ્યુઝના શાનદાર ઓલરાઉન્ડ પ્રદર્શન અને અમેલિયા કારની વિકેટની મદદથી યુપી વોરિયર્સને વિકેટથી હરાવ્યું અને ફરીથી બીજું સ્થાન મેળવ્યું હતુ.
આ હાર સાથે, યુપીની સફર લગભગ પૂરી થઈ ગઈ છે.
 બેંગલુરુ પછી લખનઉમાં યોજાઈ રહેલી મેચોમાં ગુરુવાર, માર્ચની સાંજે, લીગની મજબૂત ટીમ મુંબઈ અને આ સીઝનની પાછળ રહેલી ટીમ વચ્ચે ટક્કર થઈ હતી.
જોકે, આ મેચમાં ઉત્તર પ્રદેશે શાનદાર શરૂઆત કરીને બધાને ચોંકાવી દીધા હતા.
ગ્રેસ હેરિસ અને જ્યોર્જિયા વોલની ઓપનિંગ જોડીએ વિસ્ફોટક શરૂઆત અપાવી અને માત્ર આઠ ઓવરમાં રન કર્યા હતા.
હેરિસે ધીમી બેટિંગ કરી હોવા છતાં તેની ઓસ્ટ્રેલિયન ટીમની ખેલાડી જ્યોર્જિયા વોલે વિસ્ફોટક અડધી સદી ફટકારી હતી.
આ વર્ષીય ઓપનર છેલ્લી મેચમાં માં ડેબ્યૂ કરી હતી અને તે પોતાનું ખાતું પણ ખોલી શકી ન હતી, પરંતુ આ વખતે વોલે માત્ર બોલમાં રન કર્યા હતા.
આટલી સારી શરૂઆત છતાં યુપી વોરિયર્સ મોટો સ્કોર કરવામાં નિષ્ફળ ગઇ હતી કારણ કે એમેલિયા કાર અને હેલી મેથ્યુઝ ની સ્પિન જોડીએ વિકેટો ઝડપી હતી.
અંતે સોફી એક્લેસ્ટોને ઝડપથી રન બનાવ્યા અને કોઈક રીતે ટીમને વિકેટના નુકસાન પર રન સુધી પહોંચાડી દીધી હતી.
મેથ્યુસસિવર બ્રન્ટે રમત પૂરી કરી મુંબઈએ પણ ઝડપી શરૂઆત કરી હતી પરંતુ ઓપનર કેર ત્રીજી ઓવરમાં આઉટ થઈ ગઇ હતી.
પરંતુ તેનાથી કોઈ ફરક પડ્યો નહીં કારણ કે મેથ્યુઝ અને નેટ સાયવરબ્રન્ટ ની જોડીએ વિસ્ફોટક બેટિંગ કરીને મેચ જીતી લીધી હતી.
બંનેએ ત્રીજી વિકેટ માટે માત્ર બોલમાં રનની વિસ્ફોટક ભાગીદારી કરી જેનાથી યુપીના હાથમાંથી મેચ છીનવાઈ ગઈ હતી.
બંનેના ગયા પછી યુવા ઓલરાઉન્ડર અમનજોત કૌરે ફરી એકવાર આ સીઝનની કેટલીક મેચોની જેમ ટીમને વિજય અપાવ્યો હતો.
યાસ્તિકા ભાટિયા સાથે મળીને તેણીએ મી ઓવરમાં ટીમને વિકેટથી જીત અપાવી હતી.
આ મુંબઈનો ચોથો વિજય છે અને તેમના હવે પોઈન્ટ થઈ ગયા છે.
મુંબઈને પ્લેઓફમાં સ્થાન મેળવવા માટે હવે ફક્ત પોઈન્ટની જરૂર છે, જ્યારે બે મેચ બાકી છે.
પ્લેઓફ રેસમાં કોણ ક્યાં છે?
સતત બે ફાઇનલમાં પહોંચેલી દિલ્હી કેપિટલ્સ એકમાત્ર ટીમ છે જેણે અત્યાર સુધી પ્લેઓફ માટે ક્વોલિફાય કર્યું છે.
બીજી તરફ ગુજરાત જાયન્ટ્સના પોઈન્ટ છે અને માત્ર મેચ બાકી છે અને તે હાલમાં ત્રીજા સ્થાને છે.
બીજી તરફ ડિફેન્ડિંગ ચેમ્પિયન રોયલ ચેલેન્જર્સ બેંગલુરુ ચોથા સ્થાને છે અને રેસમાંથી બહાર થવાની અણી પર છે.
તેના પોઈન્ટ છે પણ હવે ફક્ત મેચ બાકી છે.
મેચમાં મી હાર સાથે યુપી વોરિયર્સના પણ ફક્ત પોઈન્ટ છે પરંતુ તેઓ હાલમાં છેલ્લા સ્થાને છે અને તેમની પાસે ફક્ત એક જ મેચ બાકી છે, જે બેંગલુરુ સામે છે.
ફાઇનલમાં આવું થયું તો ચેમ્પિયન્સ ટ્રોફીનો ખિતાબ સુપર ઓવરથી નક્કી થશે!
જાણો ના નિયમો
ચેમ્પિયન્સ ટ્રોફી દરમિયાન, રોહિત શર્મા તેની ફિટનેસને લઈને ટીકાઓથી ઘેરાયેલા રહ્યા છે.
કેપ્ટન રોહિતની ફિટનેસ પર ચર્ચા ચાલી રહી છે, પરંતુ સૂર્યકુમાર યાદવ તેના સમર્થનમાં સામે આવ્યા છે.
ભારતની ટીમના કેપ્ટન સૂર્યકુમાર યાદવે ચેમ્પિયન્સ ટ્રોફી ફાઇનલ પહેલા રોહિતની કેપ્ટનશીપમાં વિશ્વાસ દર્શાવ્યો છે.
હકીકતમાં, કોંગ્રેસના વરિષ્ઠ નેતા શમા મોહમ્મદે ભારતીય કેપ્ટનની ફિટનેસ પર સવાલ ઉઠાવ્યા હતા, જેના માટે તેમને ભારે ટ્રોલ કરવામાં આવ્યા હતા.
. રોહિત શર્માને સૂર્યકુમાર યાદવનો ટેકો મળ્યોસમાચાર એજન્સી સાથે વાત કરતા સૂર્યકુમાર યાદવે કહ્યું કે રોહિત શર્માની કેપ્ટનશીપ હેઠળ ભારતે છેલ્લા વર્ષમાં ચાર ફાઇનલ રમી છે.
સૂર્યાએ રોહિત શર્માના સમર્થનમાં બહાર આવીને કહ્યું, જો કોઈ ખેલાડી વર્ષથી ક્રિકેટ રમી રહ્યો છે, તો તેની ટીમને ચાર વર્ષમાં ફાઇનલ રમાડવી એ મોટી વાત છે.
મેં તેને નજીકથી જોયો છે, તે ખૂબ જ મહેનત કરે છે.
