title,date,content,url,page_number,scrape_timestamp
,,"MI vs KKR Playing XI: આજે (31 માર્ચ) ઇન્ડિયન પ્રીમિયર લીગ (IPL) 2025ના મેચ નંબર-12માં મુંબઈ ઇન્ડિયન્સ (MI) અને કોલકાતા નાઈટ રાઇડર્સ (KKR) ટકરાશે. બંને ટીમો વચ્ચેની આ મેચ ભારતીય સમય મુજબ સાંજે 7:30 વાગ્યે મુંબઈના વાનખેડે સ્ટેડિયમ ખાતે રમાશે. આ મેચમાં હાર્દિક પંડ્યા મુંબઈ ઈન્ડિયન્સનું નેતૃત્વ કરશે, જ્યારે અજિંક્ય રહાણે KKR ટીમનું નેતૃત્વ કરશે.

Fun mode: ON 🤩 pic.twitter.com/cpmvNSxmqv

મુંબઈએ અત્યાર સુધી નથી મેળવી એક પણ જીત

પાંચ વખતની ચેમ્પિયન મુંબઈ આ સીઝનમાં પોતાની પહેલી જીતની રાહ જોઈ રહી છે. ટીમ અત્યાર સુધીમાં ચેન્નઈ સુપર કિંગ્સ (CSK) અને ગુજરાત ટાઇટન્સ (GT) સામે બે મેચ હારી ગઈ છે. બીજી તરફ ડિફેન્ડિંગ ચેમ્પિયન KKR એ રોયલ ચેલેન્જર્સ બેંગલુરુ (RCB) સામે હાર્યા બાદ સનરાઇઝર્સ હૈદરાબાદ (SRH) સામે એકતરફી જીત મેળવી હતી.

મુંબઈ અને કોલકાતા વચ્ચેની આ મેચમાં બધાની નજર બંને ટીમોના પ્લેઇંગ-11 પર પણ છે. KKRની પ્લેઇંગ-11માં એક ફેરફાર નક્કી છે. ઓલરાઉન્ડર સુનીલ નરેન ફિટ થઈ ગયો છે અને પાછો ફરશે. મુંબઈ ઇન્ડિયન્સ સ્પિનર ​​વિગ્નેશ પુથુર અને ઇંગ્લિશ ઓલરાઉન્ડર વિલ જેક્સને તક આપી શકે છે. વિગ્નેશે ચેન્નઈ સુપર કિંગ્સ સામેની તેની આઈપીએલ ડેબ્યૂ મેચમાં 3 વિકેટ લીધી હતી. જેક્સ પણ તે મેચમાં રમ્યો હતો.

મુંબઈ ઈન્ડિયન્સ માટે IPL સીઝનની શરૂઆત સતત હાર સાથે થાય તે કંઈ નવી વાત નથી. જોકે, મુંબઈને પોતાના અભિયાનને પાટા પર લાવવા માટે બોલરો તરફથી સારા પ્રદર્શન અને બેટ્સમેન તરફથી સાતત્યની જરૂર પડશે. ટીમના ભૂતપૂર્વ કેપ્ટન રોહિત શર્મા બંને મેચમાં કંઈ ખાસ કરી શક્યો નહીં. જ્યારે દક્ષિણ આફ્રિકાના બેટ્સમેન રેયાન રિકેલ્ટન હજુ સુધી ભારતીય પીચો પર પોતાની લય શોધી શક્યો નથી.

સૂર્યકુમાર અને હાર્દિક પર મોટી જવાબદારી રહેશે

ગુજરાત ટાઇટન્સ સામે 48 રન બનાવ્યા બાદ સૂર્યકુમાર યાદવ ફોર્મમાં પાછો ફર્યો હોય તેવું લાગ્યું પરંતુ તે એવી ઇનિંગ રમી શક્યો નથી જેના માટે તે જાણીતો છે. કોલકાતા સામેની મેચમાં તિલક વર્મા અને હાર્દિક પંડ્યા પાસેથી પણ મજબૂત ઇનિંગ્સની અપેક્ષા રાખવામાં આવશે. ટીમમાં સતત ફેરફારોને કારણે મુંબઈ ઇન્ડિયન્સ યોગ્ય સંયોજન શોધી રહ્યું છે. જસપ્રીત બુમરાહની ગેરહાજરી મુંબઈ ઈન્ડિયન્સને પણ નુકસાન પહોંચાડી રહી છે.

બીજી તરફ અજિંક્ય રહાણેના નેતૃત્વમાં KKR પાસે જરૂરી તાકાત છે. આ ટીમ પાસે ક્વિન્ટન ડી કોકના રૂપમાં એક શાનદાર ઓપનર છે, જેણે સનરાઇઝર્સ સામે મેચ વિનિંગ ઇનિંગ્સ રમી હતી. ટીમના બેટિંગ ક્રમમાં રહાણે, વેંકટેશ ઐયર, સુનીલ અને અંગક્રિશ રઘુવંશીનો સમાવેશ થાય છે.

રિંકુ સિંહ અને આન્દ્રે રસેલના રૂપમાં KKR પાસે એવા ખેલાડીઓ છે જે ડેથ ઓવરોમાં આક્રમક બેટિંગ કરી શકે છે. જ્યારે ટીમની બોલિંગ પણ એટલી જ આકર્ષક છે. હર્ષિત રાણા અને વૈભવ અરોરા અને ઓસ્ટ્રેલિયન ઝડપી બોલર સ્પેન્સર જોહ્ન્સન એક મજબૂત બોલિંગ આક્રમણ છે. પરંતુ KKR ની ખરી તાકાત તેમના સ્પિનર્સની છે. જેમાં સુનીલ નારાયણ અને વરુણ ચક્રવર્તીનો સમાવેશ થાય છે.",https://gujarati.abplive.com/sports/ipl/ipl-2025-mumbai-indians-vs-kolkata-knight-riders-predicted-playing-xi-934705,2,2025-04-01 18:28:39
,,"બોલિવૂડ અભિનેત્રી મલાઈકા અરોરા ઈન્ડિયન પ્રીમિયર લીગ 2025ની 11મી મેચમાં રાજસ્થાન રોયલ્સના ડગઆઉટમાં સ્પોટ થઇ હતી. મલાઈકા રાજસ્થાન રોયલ્સ ટીમના ડિરેક્ટર અને ભૂતપૂર્વ દિગ્ગજ ક્રિકેટર કુમાર સંગાકારા સાથે પણ જોવા મળી હતી. આ તસવીર સામે આવતા જ યુઝર્સે સોશિયલ મીડિયા પર ડેટિંગની અફવા ફેલાવવાનું શરૂ કરી દીધું હતું.

ઈન્ડિયન પ્રીમિયર લીગમાં બોલિવૂડનો સ્પર્શ ન હોય તો તે અધૂરું લાગે છે. દર વર્ષે લીગની શરૂઆત પહેલા ભવ્ય ઉદઘાટન સમારોહનું આયોજન કરવામાં આવે છે. આ ઉપરાંત સમાપન સમારોહ પણ યોજાય છે. આ ઈવેન્ટમાં બોલિવૂડની મોટી અને ફેમસ સેલિબ્રિટીઓ પરફોર્મ કરી રહી છે. આ સિવાય IPL મેચ દરમિયાન પણ બોલિવૂડના કલાકારો અને અભિનેત્રીઓ પોતાની ફેવરિટ ટીમને સપોર્ટ કરવા માટે મેચ જોવા સ્ટેડિયમમાં આવે છે.

Malaika Arora in the rr dugout Watching csk vs rr❤️#CSKvsRR pic.twitter.com/im9ZweL9tI

ઈન્ડિયન પ્રીમિયર લીગ 2025ની 11મી મેચમાં પણ કંઈક આવું  જોવા મળ્યું. આ મેચ ચેન્નાઈ સુપર કિંગ્સ અને રાજસ્થાન રોયલ્સ વચ્ચે ગુવાહાટીના બરસાપારા ક્રિકેટ સ્ટેડિયમમાં રમાઈ હતી. આ મેચમાં બોલિવૂડની ટોચની અભિનેત્રી અને ડાન્સર મલાઈકા અરોરા પણ જોવા મળી હતી. રાજસ્થાન રોયલ્સની જર્સીમાં મલાઈકા ટીમ ડાયરેક્ટર કુમાર સંગાકારાની બાજુમાં બેઠી હતી. ટીવી સ્ક્રીન પર મલાઈકા અરોરા દેખાતાની સાથે જ સોશિયલ મીડિયા યુઝર્સ પણ એક્ટિવ થઈ ગયા હતા.

તાજેતરમાં જ મલાઈકા અરોરાનું તેના કરતા નાના અભિનેત્રી અર્જુન કપૂર સાથે બ્રેકઅપ થયું હતું. મલાઈકા ભાગ્યે જ ક્રિકેટ મેચ જોવા સ્ટેડિયમ પહોંચતી જોવા મળી છે. આવી સ્થિતિમાં, રાજસ્થાન રોયલ્સના ડગઆઉટમાં કુમાર સંગાકારા સાથે જોવા મળ્યા પછી, સોશિયલ મીડિયા યુઝર્સે હવે તેમની ડેટિંગની અફવાઓ ફેલાવવાનું શરૂ કર્યું છે.

જો કે, આ અંગે કોઈ સત્તાવાર સમર્થન નથી. અર્જુન કપૂર સાથેના બ્રેકઅપ બાદ મલાઈકા અરોરા હાલ સિંગલ છે. અર્જુન કપૂર પહેલા, મલાઈકાએ અરબાઝ ખાન સાથે લગ્ન કર્યા હતા, પરંતુ 17 વર્ષ સુધી સાથે રહ્યા પછી, બંનેએ 2017 માં છૂટાછેડા લીધા. અર્જુન કપૂર સાથે બ્રેકઅપ બાદ મલાઈકાના નવા રિલેશનશિપની ચર્ચાનું બજાર ફરી ગરમ છે.",https://gujarati.abplive.com/sports/ipl/malaika-spotted-with-this-former-player-in-ipl-match-discussion-of-dating-on-social-media-934703,2,2025-04-01 18:28:47
,,"IPL 2025ની 11મી મેચમાં ચેન્નાઈ સુપર કિંગ્સનો રાજસ્થાન રોયલ્સ દ્વારા 6 રને પરાજય થયો હતો. મેચની વાત કરીએ તો રાજસ્થાનની ટીમે પ્રથમ બેટિંગ કરીને 20 ઓવરમાં 182 રન બનાવ્યા હતા. પરંતુ આ લક્ષ્યનો પીછો કરતી વખતે CSKની ટીમ અલગ પડી ગઈ હતી અને 6 વિકેટ ગુમાવીને માત્ર 176 રન બનાવી શકી હતી. આ મેચમાં CSKની હાર માટે તેમની જ ટીમના 5 ખેલાડીઓ જવાબદાર હતા.

આ મેચની હારમાં મહેન્દ્ર સિંહ ધોનીની પણ મોટી ભૂમિકા હતી. વિશ્વનો મહાન ફિનિશર કહેવાતો ધોની મેચ પૂરી કરવામાં નિષ્ફળ રહ્યો હતો. છેલ્લી ઓવરમાં CSKને જીતવા માટે 20 રનની જરૂર હતી. પરંતુ સંદીપ શર્માએ ધોનીને ડીપ મિડ-વિકેટ પર કેચ આઉટ કરાવ્યો અને તે મેચ પૂરી કરી શક્યો નહીં.

ફરી એકવાર રવિચંદ્રન અશ્વિન માટે મેચ સારી રહી ન હતી. તે IPLમાં સતત મોંઘો સાબિત થઈ રહ્યો છે. આ મેચમાં પણ અશ્વિને 4 ઓવરમાં 11.50ના ઈકોનોમી રેટથી 46 રન આપ્યા હતા અને તે માત્ર એક જ વિકેટ લઈ શક્યો હતો. આવી સ્થિતિમાં CSKની હારમાં રવિચંદ્રન અશ્વિનની પણ મોટી ભૂમિકા રહી હતી.

CSKની હારમાં રચિન રવિન્દ્ર વિલન હતો. જો રચિને આજે સીએસકેને સારી શરૂઆત અપાવી હોત તો ટીમ મેચ ન હારી હોત. પરંતુ એવું બન્યું નહીં અને રચિન રવિન્દ્ર 4 બોલ રમીને ખાતું પણ ખોલી શક્યો નહીં. તેને જોફ્રા આર્ચરે પેવેલિયન મોકલ્યો હતો.

CSKની હાર માટે વિજય શંકર અન્ય એક મોટો ગુનેગાર :S હતો. વિજય શંકરને મધ્ય ઓવરોમાં બેટિંગને મજબૂત કરવા માટે રાખવામાં આવ્યો હતો પરંતુ તે પણ 6 બોલમાં 9 રન બનાવવામાં નિષ્ફળ ગયો હતો અને CSKને ખોટમાં છોડી દીધો હતો. આનાથી CSK પર છેલ્લી ઓવરોમાં ઝડપી રન બનાવવાનું દબાણ પણ આવ્યું.

CSKની હારમાં જેમી ઓવરટને પણ મોટી ભૂમિકા ભજવી હતી. ઓવરટને 2 ઓવરમાં 30 રન બનાવ્યા હતા. જેના કારણે રાજસ્થાન મજબૂત સ્કોર કરવામાં સફળ રહ્યું હતું. ઓવરટોનની બોલિંગ સામે રાજસ્થાનના બેટ્સમેનોને કોઈ મુશ્કેલીનો સામનો કરવો પડ્યો ન હતો.",https://gujarati.abplive.com/sports/ipl/these-5-players-including-ms-dhoni-who-are-most-responsible-for-csks-defeat-lost-their-games-because-of-this-934700,2,2025-04-01 18:28:51
,,"IPL Points Table Update: રાજસ્થાન રોયલ્સે ચેન્નઈ સુપર કિંગ્સને 6 રને હરાવ્યું હતું. આ રીતે રાજસ્થાન રોયલ્સે સીઝનની પહેલી જીત મેળવી હતી. ચેન્નઈ સુપર કિંગ્સને સતત બીજી મેચમાં હારનો સામનો કરવો પડ્યો હતો. ચેન્નઈ સુપર કિંગ્સ પર રાજસ્થાન રોયલ્સની જીત પછી પોઈન્ટ ટેબલમાં કેટલો ફેરફાર થયો છે? હવે રાજસ્થાન રોયલ્સ પોઈન્ટ ટેબલમાં નવમા સ્થાને પહોંચી ગયું છે. રજત પાટીદારના કેપ્ટનશીપ હેઠળની રોયલ ચેલેન્જર્સ બેંગલુરુ પોઈન્ટ ટેબલમાં ટોચ પર છે. રોયલ ચેલેન્જર્સ બેંગલુરુના 2 મેચમાં 4 પોઈન્ટ છે.

હવે પોઈન્ટ ટેબલમાં કેટલો ફેરફાર થયો છે?

રોયલ ચેલેન્જર્સ બેંગલુરુ પછી દિલ્હી કેપિટલ્સ બીજા સ્થાને છે. દિલ્હી કેપિટલ્સ પણ 2 મેચમાં 4 પોઈન્ટ ધરાવે છે. આ પછી અનુક્રમે લખનઉ સુપર જાયન્ટ્સ, ગુજરાત જાયન્ટ્સ, પંજાબ કિંગ્સ, કોલકાતા નાઈટ રાઇડર્સ, ચેન્નઈ સુપર કિંગ્સ, સનરાઇઝર્સ હૈદરાબાદ અને રાજસ્થાન રોયલ્સ આવે છે. વાસ્તવમાં આ ટીમોના 2-2 પોઈન્ટ સમાન છે, પરંતુ નેટ રન રેટના આધારે ટીમો પોઈન્ટ ટેબલમાં આગળ અને પાછળ છે. હાર્દિક પંડ્યાના કેપ્ટનશીપ હેઠળની મુંબઈ ઈન્ડિયન્સ સીઝનની પોતાની પહેલી જીતની રાહ જોઈ રહી છે. અત્યાર સુધી મુંબઈ ઈન્ડિયન્સે બંને મેચમાં હારનો સામનો કરવો પડ્યો છે.

રાજસ્થાન રોયલ્સે સીઝનની પહેલી જીત મેળવી

રાજસ્થાન રોયલ્સે ચેન્નઈ સુપર કિંગ્સને હરાવીને સીઝનની પોતાની પહેલી જીત નોંધાવી હતી. રાજસ્થાન રોયલ્સે પ્રથમ બેટિંગ કરતા 20 ઓવરમાં 9 વિકેટે 182 રન કર્યા હતા. રાજસ્થાન રોયલ્સ તરફથી નીતિશ રાણાએ 36 બોલમાં સૌથી વધુ 81 રન કર્યા હતા. રિયાન પરાગે 28 બોલમાં 37 રનનું યોગદાન આપ્યું. ચેન્નઈ સુપર કિંગ્સ તરફથી ખલીલ અહેમદ, નૂર અહેમદ અને મથીશા પથિરાનાએ 2-2 વિકેટ લીધી હતી. રવિ અશ્વિન અને રવિન્દ્ર જાડેજાને 1-1 સફળતા મળી હતી.

રાજસ્થાન રોયલ્સના 182 રનના જવાબમાં બેટિંગ કરતા ચેન્નઈ સુપર કિંગ્સ 20 ઓવરમાં 6 વિકેટે 176 રન જ બનાવી શક્યું. આ રીતે ઋતુરાજ ગાયકવાડના કેપ્ટનશીપ હેઠળની ચેન્નઈ સુપર કિંગ્સને 6 રનથી હારનો સામનો કરવો પડ્યો હતો. ચેન્નઈ સુપર કિંગ્સ તરફથી કેપ્ટન ઋતુરાજ ગાયકવાડે 44 બોલમાં સૌથી વધુ 63 રન કર્યા હતા. રવિન્દ્ર જાડેજાએ 22 બોલમાં 32 રનનું યોગદાન આપ્યું હતું. રાજસ્થાન રોયલ્સ તરફથી વાનિન્દુ હસરંગાએ સૌથી વધુ 4 વિકેટ લીધી હતી. આ ઉપરાંત જોફ્રા આર્ચર અને સંદીપ શર્માને 1-1 સફળતા મળી હતી.",https://gujarati.abplive.com/sports/ipl/updated-ipl-2025-points-table-after-rr-vs-csk-match-934699,2,2025-04-01 18:28:57
,,"RR vs CSK match result 2025: આઈપીએલ ૨૦૨૫ની ૧૧મી મેચ રાજસ્થાન રોયલ્સ અને ચેન્નાઈ સુપર કિંગ્સ વચ્ચે ગુવાહાટીના બરસાપારા સ્ટેડિયમમાં રમાઈ હતી, જેમાં રાજસ્થાન રોયલ્સે એક રોમાંચક મુકાબલામાં ચેન્નાઈ સુપર કિંગ્સને ૬ રનથી પરાજય આપ્યો હતો. આ હાર સાથે ચેન્નાઈ સુપર કિંગ્સને આ સિઝનમાં સતત બીજી હારનો સામનો કરવો પડ્યો છે.

મેચમાં પ્રથમ બેટિંગ કરતા રાજસ્થાન રોયલ્સે ૨૦ ઓવરમાં ૯ વિકેટ ગુમાવીને ૧૮૨ રન બનાવ્યા હતા. જવાબમાં ચેન્નાઈ સુપર કિંગ્સની ટીમ ૨૦ ઓવરમાં ૬ વિકેટના નુકસાને ૧૭૬ રન જ બનાવી શકી હતી.

પ્રથમ બેટિંગ કરવા ઉતરેલા રાજસ્થાન રોયલ્સની શરૂઆત સારી રહી ન હતી અને યશસ્વી જયસ્વાલ (૪) પહેલી જ ઓવરમાં ખલીલ અહેમદનો શિકાર બન્યો હતો. જો કે, ત્યારબાદ ત્રીજા નંબર પર બેટિંગ કરવા આવેલા નીતિશ રાણાએ આ મેચમાં આક્રમક બેટિંગનું પ્રદર્શન કર્યું હતું. તેણે ઓપનર સંજુ સેમસન સાથે મળીને બીજી વિકેટ માટે ૮૨ રનની ભાગીદારી નોંધાવી હતી. ઈમ્પેક્ટ પ્લેયર તરીકે બેટિંગમાં આવેલા સંજુ સેમસન ૧૬ બોલમાં ૨૦ રન બનાવીને નૂર અહેમદનો શિકાર બન્યા હતા. ત્યારબાદ નીતિશ રાણાએ કેપ્ટન રિયાન પરાગ સાથે મળીને ૨૪ બોલમાં ૩૮ રનની ભાગીદારી કરી હતી. આ દરમિયાન ડાબોડી બેટ્સમેન નીતિશ રાણાએ ૨૧ બોલમાં પોતાની ૧૯મી અડધી સદી પૂરી કરી હતી અને અંતે તે ૩૬ બોલમાં તોફાની ૮૧ રન બનાવીને ધોની દ્વારા સ્ટમ્પ આઉટ થયો હતો. ૧૨૪ રનના સ્કોર પર ત્રણ વિકેટ ગુમાવ્યા બાદ રાજસ્થાનનો મિડલ ઓર્ડર થોડો લથડ્યો હતો. ધ્રુવ જુરેલે ૩ રન, વાનિન્દુ હસરંગાએ ૪ રન અને કુમાર કાર્તિકેયે ૧ રન બનાવ્યા હતા. જો કે, મહિષ તિક્ષાના ૨ રન અને તુષાર દેશપાંડે ૧ રન બનાવીને અણનમ રહ્યા હતા, જ્યારે જોફ્રા આર્ચર પોતાનું ખાતું પણ ખોલાવી શક્યો નહોતો. બોલિંગમાં ચેન્નાઈ તરફથી નૂર અહેમદ, ખલીલ અહેમદ અને મથિસા પથિરાનાએ ૨-૨ વિકેટ લીધી હતી.

લક્ષ્યનો પીછો કરવા ઉતરેલી ચેન્નાઈ સુપર કિંગ્સની શરૂઆત પણ ખાસ રહી ન હતી અને પહેલી જ ઓવરમાં જોફ્રા આર્ચરે રચિન રવિન્દ્રને વિકેટકીપરના હાથે કેચ આઉટ કરાવ્યો હતો, અને તે ખાતું પણ ખોલાવી શક્યો નહોતો. ત્યારબાદ રાહુલ ત્રિપાઠી અને ઋતુરાજ ગાયકવાડ વચ્ચે ૪૬ રનની ભાગીદારી થઈ હતી. જ્યાં સુધી આ બંને બેટિંગ કરી રહ્યા હતા ત્યાં સુધી એવું લાગી રહ્યું હતું કે ચેન્નાઈ મેચ પર પોતાની પકડ મજબૂત કરી રહી છે. પરંતુ વાનિન્દુ હસરંગાએ રાહુલ ત્રિપાઠીને આઉટ કરીને CSKને મોટો ઝટકો આપ્યો હતો. તે ૧૯ બોલમાં ૨૩ રન બનાવીને આઉટ થયો હતો. ત્યારબાદ બેટિંગ કરવા આવેલા શિવમ દુબેએ ૧૦ બોલમાં ૧૮ રન બનાવ્યા હતા અને વિજય શંકર ૬ બોલમાં ૯ રન બનાવીને આઉટ થયો હતો. આ પછી ઋતુરાજ ગાયકવાડ એક છેડેથી સતત સારી બેટિંગ કરી રહ્યો હતો, પરંતુ તે પણ ૪૪ બોલમાં ૬૩ રન બનાવીને આઉટ થઈ ગયો હતો અને અંતે ચેન્નાઈ સુપર કિંગ્સ નિર્ધારિત ઓવરમાં ૧૭૬ રન જ બનાવી શકી અને મેચ ૬ રનથી હારી ગઈ હતી.",https://gujarati.abplive.com/sports/ipl/ipl-2025-rajasthan-royals-beat-chennai-super-kings-by-6-runs-in-a-thriller-934689,2,2025-04-01 18:29:02
,,,https://gujarati.abplive.com/sports/ipl/rr-vs-csk-live-score-rajasthan-royals-vs-chennai-super-kings-ipl-2025-updates-934655,2,2025-04-01 18:29:05
,,"SRH vs DC match analysis: આઈપીએલ ૨૦૨૫ની દસમી મેચમાં દિલ્હી કેપિટલ્સે સનરાઇઝર્સ હૈદરાબાદને ૭ વિકેટથી પરાજય આપ્યો હતો. આ મેચમાં હૈદરાબાદની ટીમ દ્વારા ઘણી ભૂલો કરવામાં આવી હતી, જે તેમની હારનું મુખ્ય કારણ બની હતી. આ હાર સાથે વર્તમાન સિઝનમાં SRHની આ સતત બીજી હાર છે, જેના કારણે હવે ટીમના સંયોજન પર પણ સવાલો ઉઠી રહ્યા છે. જે ટીમે પોતાની પ્રથમ મેચમાં ૨૮૬ રનનો રેકોર્ડ બનાવ્યો હતો, તે જ ટીમ છેલ્લી બે મેચોમાં સંઘર્ષ કરતી જોવા મળી છે. ખતરનાક બેટિંગ લાઇન-અપ હોવા છતાં, SRH દિલ્હી સામે માત્ર ૧૬૩ રન જ બનાવી શકી હતી. ચાલો જાણીએ તે ૩ મુખ્ય કારણો વિશે જેના કારણે SRHને દિલ્હી સામે હારનો સામનો કરવો પડ્યો.

૧. અભિષેક શર્માનું ખરાબ ફોર્મ યથાવત:

સનરાઈઝર્સ હૈદરાબાદનો ઓપનર બેટ્સમેન અભિષેક શર્મા આઈપીએલ ૨૦૨૫માં પોતાની ટીમને સારી શરૂઆત અપાવવામાં અત્યાર સુધી નિષ્ફળ રહ્યો છે. રાજસ્થાન રોયલ્સ સામેની મેચમાં તેણે ૨૪ રન બનાવ્યા હતા, જ્યારે એલએસજી સામેની મેચમાં અભિષેક માત્ર ૬ રન બનાવીને આઉટ થયો હતો. હવે દિલ્હી સામેની મેચમાં પણ તે માત્ર ૧ રન જ બનાવી શક્યો હતો. તેનું આ ખરાબ ફોર્મ હૈદરાબાદ માટે મોટું નુકસાન સાબિત થઈ રહ્યું છે, કારણ કે તેના વહેલા આઉટ થવાથી અન્ય બેટ્સમેનો પર પણ દબાણ વધી જાય છે.

૨. ટોપ ઓર્ડરની નિષ્ફળતાથી આખી ટીમ પડી ભાંગી:

SRH સાથે આ સમસ્યા આઈપીએલ ૨૦૨૪માં પણ જોવા મળી હતી. આ એ જ ટીમ છે જેની પાસે આઈપીએલના ઇતિહાસમાં બીજો સૌથી વધુ સ્કોર નોંધાયેલો છે, પરંતુ ઘણી વખત SRHની આખી ટીમ એકસાથે તૂટી પડતી જોવા મળી છે. લખનૌ સામેની મેચમાં હૈદરાબાદનો ટોપ ઓર્ડર સારું પ્રદર્શન કરી શક્યો નહોતો, જેના કારણે ટીમને બેટિંગમાં સંઘર્ષ કરવો પડ્યો હતો. હવે દિલ્હી સામે પણ અભિષેક શર્મા, ટ્રેવિસ હેડ અને ઈશાન કિશનની નિષ્ફળતા બાદ આખી ટીમ વેરવિખેર થઈ ગઈ હતી. નોંધનીય છે કે આઈપીએલ ૨૦૨૪ની ફાઇનલમાં પણ ટોપ ઓર્ડરની બેટિંગની નિષ્ફળતાને કારણે SRHને KKRના હાથે મોટી હારનો સામનો કરવો પડ્યો હતો.

૩. બોલિંગ આક્રમણ પણ દબાણ હેઠળ તૂટી પડ્યું:

SRH પાસે ખૂબ જ મજબૂત બોલિંગ આક્રમણ છે, જેમાં મોહમ્મદ શમી અને પેટ કમિન્સ જેવા વિશ્વ કક્ષાના બોલરો સામેલ છે. જ્યારે બેટ્સમેન ઓછા રન બનાવે છે ત્યારે બોલરો પર નાના સ્કોરનો પણ બચાવ કરવાની જવાબદારી વધી જાય છે. પરંતુ દિલ્હી સામેની મેચમાં શમી અને કમિન્સ જેવા અનુભવી બોલરો પણ ઘણા મોંઘા સાબિત થયા હતા. માત્ર હર્ષલ પટેલનો ઇકોનોમી રેટ ૬ કરતા ઓછો હતો. શમી, કમિન્સ અને વિયાન મુલ્ડર પણ ખૂબ ખર્ચાળ સાબિત થયા હતા. નવા ખેલાડી ઝીશાન અંસારીએ ભલે ૩ વિકેટ લીધી હોય, પરંતુ તેણે ૧૦થી વધુના ઇકોનોમી રેટથી રન આપ્યા હતા, જે ટીમને ભારે પડ્યું હતું.

આમ, અભિષેક શર્માનું ખરાબ ફોર્મ, ટોપ ઓર્ડરની નિષ્ફળતા અને બોલિંગ આક્રમણનું દબાણ હેઠળ તૂટી પડવું એ SRHની દિલ્હી સામેની હારના મુખ્ય કારણો રહ્યા. ટીમે આગામી મેચોમાં આ સમસ્યાઓ પર ધ્યાન આપીને વધુ સારું પ્રદર્શન કરવાની જરૂર છે.",https://gujarati.abplive.com/sports/ipl/dc-vs-srh-top-3-reasons-behind-sunrisers-hyderabad-s-defeat-in-ipl-2025-934662,2,2025-04-01 18:29:16
,,,https://gujarati.abplive.com/sports/ipl/today-ipl-match-of-delhi-capitals-vs-sunrisers-hyderabad-to-watch-10th-match-live-cricket-score-and-updates-from-visakhapatnam-cricket-stadium-934614,2,2025-04-01 18:29:22
